source_ref,target_ref,relation,confidence,note,element_text
AI.VII.D.R2a,aviation-instructor,explanation,auto,from the Task D References line,a. Crosswind
AI.VII.D.R2a,phak,explanation,auto,from the Task D References line,a. Crosswind
AI.VII.D.R2a,risk-management,explanation,auto,from the Task D References line,a. Crosswind
AI.VII.D.R2b,afh,explanation,auto,from the Task D References line,b. Windshear
AI.VII.D.R2b,aim:ch07-s01,guidance,verified,AIM 7-1 Meteorology carries wind shear and microburst; PHAK ch12 Weather Theory is the mechanism.,b. Windshear
AI.VII.D.R2b,aviation-instructor,explanation,auto,from the Task D References line,b. Windshear
AI.VII.D.R2b,phak:ch12,explanation,verified,AIM 7-1 Meteorology carries wind shear and microburst; PHAK ch12 Weather Theory is the mechanism.,b. Windshear
AI.VII.D.R2b,risk-management,explanation,auto,from the Task D References line,b. Windshear
AI.VII.D.R2c,afh:ch09,explanation,verified,Downwind and tailwind approach and landing technique.,c. Tailwind 39
AI.VII.D.R2c,aim,guidance,auto,from the Task D References line,c. Tailwind 39
AI.VII.D.R2c,aviation-instructor,explanation,auto,from the Task D References line,c. Tailwind 39
AI.VII.D.R2c,phak,explanation,auto,from the Task D References line,c. Tailwind 39
AI.VII.D.R2c,risk-management,explanation,auto,from the Task D References line,c. Tailwind 39
AI.VII.D.R2d,afh,explanation,auto,from the Task D References line,d. Wake turbulence
AI.VII.D.R2d,aim:ch07-s04,guidance,verified,AIM 7-4 is the Wake Turbulence section.,d. Wake turbulence
AI.VII.D.R2d,aviation-instructor,explanation,auto,from the Task D References line,d. Wake turbulence
AI.VII.D.R2d,phak,explanation,auto,from the Task D References line,d. Wake turbulence
AI.VII.D.R2d,risk-management,explanation,auto,from the Task D References line,d. Wake turbulence
AI.VII.D.R2e,afh:ch09,explanation,verified,Soft and unimproved surface effects are the subject of the AFH ch9 soft-field landing.,e. Runway surface/condition
AI.VII.D.R2e,aim,guidance,auto,from the Task D References line,e. Runway surface/condition
AI.VII.D.R2e,aviation-instructor,explanation,auto,from the Task D References line,e. Runway surface/condition
AI.VII.D.R2e,phak,explanation,auto,from the Task D References line,e. Runway surface/condition
AI.VII.D.R2e,risk-management,explanation,auto,from the Task D References line,e. Runway surface/condition
AI.VII.D.R3,afh:ch09,explanation,verified,Parent heading. AFH ch9 Approaches and Landings is the shared entry.,Planning for:
AI.VII.D.R3,aim,guidance,auto,from the Task D References line,Planning for:
AI.VII.D.R3,aviation-instructor,explanation,auto,from the Task D References line,Planning for:
AI.VII.D.R3,phak,explanation,auto,from the Task D References line,Planning for:
AI.VII.D.R3,risk-management,explanation,auto,from the Task D References line,Planning for:
AI.VII.D.R3a,afh:ch09,explanation,verified,Rejected landing and go-around technique.,a. Rejected landing and go-around
AI.VII.D.R3a,aim,guidance,auto,from the Task D References line,a. Rejected landing and go-around
AI.VII.D.R3a,aviation-instructor,explanation,auto,from the Task D References line,a. Rejected landing and go-around
AI.VII.D.R3a,phak,explanation,auto,from the Task D References line,a. Rejected landing and go-around
AI.VII.D.R3a,risk-management,explanation,auto,from the Task D References line,a. Rejected landing and go-around
AI.VII.D.R3b,afh,explanation,auto,from the Task D References line,b. Land and hold short operations (LAHSO)
AI.VII.D.R3b,aim:ch04-s03,guidance,verified,Land and hold short operations are described in AIM 4-3 Airport Operations.,b. Land and hold short operations (LAHSO)
AI.VII.D.R3b,aviation-instructor,explanation,auto,from the Task D References line,b. Land and hold short operations (LAHSO)
AI.VII.D.R3b,phak,explanation,auto,from the Task D References line,b. Land and hold short operations (LAHSO)
AI.VII.D.R3b,risk-management,explanation,auto,from the Task D References line,b. Land and hold short operations (LAHSO)
AI.VII.D.R4,afh,explanation,auto,from the Task D References line,Collision hazards.
AI.VII.D.R4,aim:ch07-s06,guidance,verified,AIM 7-6 Potential Flight Hazards carries collision avoidance and see-and-avoid.,Collision hazards.
AI.VII.D.R4,aviation-instructor,explanation,auto,from the Task D References line,Collision hazards.
AI.VII.D.R4,phak,explanation,auto,from the Task D References line,Collision hazards.
AI.VII.D.R4,risk-management,explanation,auto,from the Task D References line,Collision hazards.
AI.VII.D.R5,afh:ch05,explanation,verified,"AFH ch5 Upset Prevention and Recovery covers low altitude stall, spin, and CFIT avoidance.","Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.D.R5,aim,guidance,auto,from the Task D References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.D.R5,aviation-instructor,explanation,auto,from the Task D References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.D.R5,phak,explanation,auto,from the Task D References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.D.R5,risk-management,explanation,auto,from the Task D References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.D.R6,afh,explanation,auto,from the Task D References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.D.R6,aim,guidance,auto,from the Task D References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.D.R6,aviation-instructor,explanation,auto,from the Task D References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.D.R6,phak:ch02,explanation,verified,PHAK ch2 Aeronautical Decision-Making covers task prioritization and situational awareness; Risk Management ch6 is Threat and Error Management.,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.D.R6,risk-management:ch06,explanation,verified,PHAK ch2 Aeronautical Decision-Making covers task prioritization and situational awareness; Risk Management ch6 is Threat and Error Management.,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.D.S1,afh:ch02,explanation,verified,AFH ch2 Ground Operations covers checklist discipline.,Complete the appropriate checklist(s).
AI.VII.D.S1,aim,guidance,auto,from the Task D References line,Complete the appropriate checklist(s).
AI.VII.D.S1,aviation-instructor,explanation,auto,from the Task D References line,Complete the appropriate checklist(s).
AI.VII.D.S1,phak,explanation,auto,from the Task D References line,Complete the appropriate checklist(s).
AI.VII.D.S1,risk-management,explanation,auto,from the Task D References line,Complete the appropriate checklist(s).
AI.VII.D.S10,afh:ch09,explanation,verified,Minimum sink rate touchdown is the defining soft-field landing technique in AFH ch9.,"Touch down at a proper pitch attitude with minimum sink rate, no side drift, and with the airplane’s longitudinal axis aligned with the center of the runway."
AI.VII.D.S10,aim,guidance,auto,from the Task D References line,"Touch down at a proper pitch attitude with minimum sink rate, no side drift, and with the airplane’s longitudinal axis aligned with the center of the runway."
AI.VII.D.S10,aviation-instructor,explanation,auto,from the Task D References line,"Touch down at a proper pitch attitude with minimum sink rate, no side drift, and with the airplane’s longitudinal axis aligned with the center of the runway."
AI.VII.D.S10,phak,explanation,auto,from the Task D References line,"Touch down at a proper pitch attitude with minimum sink rate, no side drift, and with the airplane’s longitudinal axis aligned with the center of the runway."
AI.VII.D.S10,risk-management,explanation,auto,from the Task D References line,"Touch down at a proper pitch attitude with minimum sink rate, no side drift, and with the airplane’s longitudinal axis aligned with the center of the runway."
AI.VII.D.S11,afh:ch09,explanation,verified,Elevator during rollout and exiting the soft area is AFH ch9 soft-field landing.,Maintain elevator as recommended by manufacturer during rollout and exit the “soft” area at a speed that would preclude sinking into the surface.
AI.VII.D.S11,aim,guidance,auto,from the Task D References line,Maintain elevator as recommended by manufacturer during rollout and exit the “soft” area at a speed that would preclude sinking into the surface.
AI.VII.D.S11,aviation-instructor,explanation,auto,from the Task D References line,Maintain elevator as recommended by manufacturer during rollout and exit the “soft” area at a speed that would preclude sinking into the surface.
AI.VII.D.S11,phak,explanation,auto,from the Task D References line,Maintain elevator as recommended by manufacturer during rollout and exit the “soft” area at a speed that would preclude sinking into the surface.
AI.VII.D.S11,risk-management,explanation,auto,from the Task D References line,Maintain elevator as recommended by manufacturer during rollout and exit the “soft” area at a speed that would preclude sinking into the surface.
AI.VII.D.S12,afh:ch09,explanation,verified,Timely go-around decision is covered in AFH ch9 Approaches and Landings.,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
AI.VII.D.S12,aim,guidance,auto,from the Task D References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
AI.VII.D.S12,aviation-instructor,explanation,auto,from the Task D References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
AI.VII.D.S12,phak,explanation,auto,from the Task D References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
